age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,is_festival,city_category,time,city,day,month,year,day_of_week,is_weekend,order_time_hour,order_time_of_day,pickup_time_minutes,distance,distance_type
22.0,4.6,,,,,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,19,MYS,5,4,2022,Tuesday,0,16,afternoon,15.0,,
23.0,4.6,26.471617,80.313564,26.481617,80.323564,stormy,low,2,meal,motorcycle,0.0,no,metropolitian,11,KNP,11,2,2022,Friday,0,9,morning,5.0,1.492347495243951,short
22.0,5.0,26.492106,80.327797,26.502106,80.337797,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,21,KNP,15,2,2022,Tuesday,0,9,morning,10.0,1.4922292227422251,short
22.0,4.9,26.911378,75.789034,26.931378,75.809034,stormy,low,1,buffet,motorcycle,0.0,no,urban,12,JAP,15,3,2022,Tuesday,0,10,morning,5.0,2.979527470384624,short
33.0,4.3,,,,,sandstorms,medium,1,meal,scooter,1.0,no,metropolitian,31,AURG,11,2,2022,Friday,0,17,afternoon,15.0,,
38.0,4.7,11.021278,76.995017,11.071278,77.045017,fog,jam,1,drinks,motorcycle,2.0,no,metropolitian,38,COIMB,24,3,2022,Thursday,0,19,evening,5.0,7.790172211356696,medium
34.0,4.2,13.027018,80.254791,13.117018,80.344791,sandstorms,jam,0,meal,motorcycle,2.0,no,metropolitian,48,CHEN,12,3,2022,Saturday,1,20,evening,15.0,13.970632221184006,long
37.0,4.7,12.906229,77.596791,12.956229,77.646791,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,22,BANG,3,4,2022,Sunday,1,19,evening,15.0,7.763607607839511,medium
35.0,4.9,21.173493,72.801953,21.223493,72.851953,sunny,jam,1,buffet,scooter,1.0,no,urban,24,SUR,28,3,2022,Monday,0,21,night,15.0,7.601304456856061,medium
21.0,4.6,19.221315,72.862381,19.261315,72.902381,sandstorms,high,0,snack,motorcycle,1.0,no,metropolitian,16,MUM,30,3,2022,Wednesday,0,14,afternoon,15.0,6.116971669682334,medium
29.0,4.6,17.424114,78.347554,17.484114,78.407554,windy,medium,2,drinks,scooter,1.0,no,metropolitian,24,HYD,13,3,2022,Sunday,1,18,evening,15.0,9.220550607824233,medium
35.0,4.8,22.753839,75.897429,22.803839,75.947429,sandstorms,jam,2,snack,scooter,1.0,no,metropolitian,27,INDO,15,3,2022,Tuesday,0,20,evening,15.0,7.562267471532845,medium
31.0,4.1,26.905287,75.794592,26.915287,75.804592,stormy,low,0,meal,motorcycle,1.0,no,urban,33,JAP,11,3,2022,Friday,0,8,morning,5.0,1.4898285870179706,short
37.0,4.8,12.284747,76.625861,12.344747,76.685861,cloudy,low,0,drinks,motorcycle,0.0,no,metropolitian,23,MYS,5,3,2022,Saturday,1,0,,10.0,9.32728515796102,medium
35.0,4.8,12.316967,76.603067,12.326967,76.613067,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,20,MYS,1,3,2022,Tuesday,0,10,morning,5.0,1.5545266759919338,short
32.0,3.9,26.911378,75.789034,26.981378,75.859034,sandstorms,medium,2,drinks,electric_scooter,2.0,no,urban,38,JAP,10,3,2022,Thursday,0,17,afternoon,5.0,10.42732189063304,long
28.0,5.0,18.530963,73.828972,18.610963,73.908972,sunny,medium,0,drinks,motorcycle,1.0,no,metropolitian,29,PUNE,18,3,2022,Friday,0,19,evening,15.0,12.257118233178144,long
28.0,4.6,19.003517,72.82765,19.023517,72.84765,fog,high,2,drinks,electric_scooter,1.0,no,metropolitian,30,MUM,3,3,2022,Thursday,0,11,morning,5.0,3.060475538709063,short
22.0,4.3,23.354422,85.3329,23.384422,85.3629,stormy,low,0,snack,motorcycle,1.0,no,urban,23,RANCHI,3,4,2022,Sunday,1,22,night,5.0,4.528236597449021,short
34.0,4.6,,,,,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,28,ALH,15,2,2022,Tuesday,0,10,morning,5.0,,
39.0,4.8,30.340722,78.060221,30.370722,78.090221,sandstorms,jam,2,snack,scooter,0.0,no,metropolitian,27,DEH,17,2,2022,Thursday,0,21,night,15.0,4.406103256822829,short
21.0,4.7,12.972161,77.596014,12.982161,77.606014,fog,low,2,meal,motorcycle,1.0,no,metropolitian,13,BANG,3,3,2022,Thursday,0,11,morning,5.0,1.5525820816228664,short
36.0,4.8,,,,,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,30,VAD,20,3,2022,Sunday,1,19,evening,15.0,,
35.0,4.9,22.753659,75.903365,22.823659,75.973365,fog,low,2,meal,scooter,1.0,no,metropolitian,30,INDO,27,3,2022,Sunday,1,22,night,10.0,10.586824027282614,long
25.0,4.7,23.369746,85.33982,23.499746,85.46982,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,21,RANCHI,27,3,2022,Sunday,1,19,evening,15.0,19.617929437389435,very_long
26.0,5.0,22.651847,75.881991,22.681847,75.911991,stormy,jam,0,snack,motorcycle,1.0,no,urban,29,INDO,1,3,2022,Tuesday,0,20,evening,10.0,4.539068203248638,short
32.0,4.0,22.569358,88.433452,22.589358,88.453452,windy,high,2,meal,scooter,1.0,no,metropolitian,32,KOL,15,2,2022,Tuesday,0,11,morning,15.0,3.026931485767377,short
35.0,4.6,23.374878,85.335739,23.414878,85.375739,stormy,medium,1,snack,scooter,1.0,no,urban,30,RANCHI,3,4,2022,Sunday,1,15,afternoon,15.0,6.037118440222451,medium
31.0,5.0,21.175975,72.795503,21.265975,72.885503,sunny,low,1,drinks,motorcycle,,no,metropolitian,26,SUR,4,4,2022,Monday,0,23,night,10.0,13.68137856400717,long
28.0,4.9,12.98041,77.640489,12.99041,77.650489,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,19,BANG,15,3,2022,Tuesday,0,10,morning,15.0,1.5525569843004514,short
33.0,4.9,30.890184,75.829615,30.910184,75.849615,sunny,low,2,drinks,scooter,1.0,no,urban,12,LUDH,11,2,2022,Friday,0,8,morning,5.0,2.9303798276290447,short
26.0,4.6,18.543626,73.905101,18.553626,73.915101,cloudy,low,1,drinks,scooter,1.0,no,metropolitian,10,PUNE,13,3,2022,Sunday,1,8,morning,5.0,1.532234790495708,short
32.0,4.7,22.515082,88.36783,22.575082,88.42783,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,28,KOL,15,2,2022,Tuesday,0,20,evening,10.0,9.081833107521826,medium
34.0,4.7,,77.401663,23.274631,77.441663,fog,high,0,meal,motorcycle,1.0,no,urban,32,BHP,13,2,2022,Sunday,1,13,afternoon,15.0,,
33.0,4.6,17.426228,78.407495,17.446228,78.427495,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,29,HYD,1,4,2022,Friday,0,10,morning,10.0,3.073660615290314,short
35.0,4.7,12.979096,77.640625,13.019096,77.680625,sunny,medium,0,meal,motorcycle,0.0,no,urban,28,BANG,30,3,2022,Wednesday,0,16,afternoon,5.0,6.210061176100266,medium
33.0,4.3,12.949934,77.699386,13.059934,77.809386,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,40,BANG,14,3,2022,Monday,0,17,afternoon,15.0,17.07747121287486,very_long
26.0,4.9,17.483216,78.552111,17.613216,78.682111,fog,jam,0,meal,motorcycle,2.0,no,metropolitian,42,HYD,2,4,2022,Saturday,1,19,evening,15.0,19.972929947942482,very_long
25.0,4.8,,,,,fog,medium,0,snack,motorcycle,2.0,no,metropolitian,36,VAD,10,3,2022,Thursday,0,18,evening,15.0,,
34.0,4.9,21.170798,72.790489,21.260798,72.880489,fog,jam,1,buffet,motorcycle,1.0,no,urban,40,SUR,23,3,2022,Wednesday,0,21,night,15.0,13.68160171925017,long
32.0,5.0,25.457116,81.859682,25.597116,81.999682,sandstorms,low,0,drinks,motorcycle,1.0,no,urban,25,ALH,18,2,2022,Friday,0,23,night,5.0,20.968460294411766,very_long
29.0,4.6,19.1093,72.825451,19.1193,72.835451,cloudy,low,1,snack,motorcycle,0.0,no,urban,10,MUM,19,3,2022,Saturday,1,8,morning,5.0,1.5297989528631668,short
33.0,4.8,18.554382,73.798206,18.664382,73.908206,sandstorms,jam,0,meal,motorcycle,3.0,no,metropolitian,48,PUNE,2,4,2022,Saturday,1,20,evening,15.0,16.851738065958607,very_long
25.0,4.7,12.98041,77.640489,13.03041,77.690489,stormy,low,1,meal,scooter,1.0,no,metropolitian,19,BANG,5,4,2022,Tuesday,0,23,night,15.0,7.762480218802449,medium
31.0,5.0,11.022169,76.999594,11.072169,77.049594,stormy,jam,2,snack,scooter,1.0,no,metropolitian,34,COIMB,11,3,2022,Friday,0,21,night,5.0,7.790160607220383,medium
38.0,4.8,23.184992,77.417227,23.194992,77.427227,sandstorms,low,2,meal,scooter,0.0,no,metropolitian,22,BHP,13,2,2022,Sunday,1,8,morning,15.0,1.5103432312092615,short
26.0,4.8,19.003517,72.82765,19.023517,72.84765,windy,low,1,snack,motorcycle,0.0,no,metropolitian,14,MUM,26,3,2022,Saturday,1,10,morning,10.0,3.060475538709063,short
26.0,4.0,22.552996,88.35231,22.642996,88.44231,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,37,KOL,12,2,2022,Saturday,1,20,evening,5.0,13.620342411997079,long
32.0,4.7,22.761593,75.886362,22.801593,75.926362,windy,high,0,drinks,motorcycle,0.0,no,urban,35,INDO,17,3,2022,Thursday,0,14,afternoon,15.0,6.04975791889521,medium
30.0,4.3,12.323978,76.627961,12.333978,76.637961,stormy,low,0,snack,motorcycle,1.0,no,urban,22,MYS,5,3,2022,Saturday,1,8,morning,5.0,1.5545063790428728,short
24.0,4.0,17.450851,78.379347,17.490851,78.419347,cloudy,high,1,buffet,motorcycle,1.0,no,metropolitian,32,HYD,24,3,2022,Thursday,0,13,afternoon,5.0,6.146764727341459,medium
34.0,4.7,12.933298,77.614293,12.943298,77.624293,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,29,BANG,3,4,2022,Sunday,1,10,morning,15.0,1.5527001159059903,short
25.0,4.6,18.53408,73.89852,18.60408,73.96852,stormy,medium,0,meal,motorcycle,0.0,no,metropolitian,22,PUNE,20,3,2022,Sunday,1,19,evening,5.0,10.725034637880958,long
24.0,4.1,,,,,sunny,jam,0,meal,motorcycle,2.0,no,metropolitian,44,AGR,11,2,2022,Friday,0,21,night,5.0,,
27.0,4.2,22.728163,75.884212,22.808163,75.964212,sandstorms,medium,0,snack,motorcycle,1.0,no,metropolitian,34,INDO,20,3,2022,Sunday,1,18,evening,10.0,12.100062421152574,long
24.0,4.5,12.334022,76.618203,12.364022,76.648203,fog,medium,0,drinks,motorcycle,1.0,no,metropolitian,27,MYS,11,3,2022,Friday,0,18,evening,15.0,4.663344843093785,short
34.0,4.2,26.921411,75.793604,26.981411,75.853604,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,35,JAP,24,3,2022,Thursday,0,20,evening,5.0,8.937527873529229,medium
33.0,4.5,9.960846,76.293936,9.970846,76.303936,stormy,low,2,meal,scooter,1.0,no,metropolitian,20,KOC,17,2,2022,Thursday,0,9,morning,15.0,1.560714914863352,short
24.0,4.6,23.371292,85.327872,23.411292,85.367872,cloudy,medium,2,meal,scooter,1.0,no,urban,14,RANCHI,21,3,2022,Monday,0,16,afternoon,5.0,6.037193175494637,medium
37.0,4.8,18.539299,73.897902,18.629299,73.987902,sunny,medium,0,drinks,motorcycle,0.0,no,metropolitian,33,PUNE,2,3,2022,Wednesday,0,18,evening,5.0,13.788747286078188,long
38.0,3.5,19.875522,75.367127,19.985522,75.477127,cloudy,low,1,drinks,scooter,1.0,no,metropolitian,34,AURG,16,2,2022,Wednesday,0,22,night,15.0,16.787849624233772,very_long
20.0,4.9,22.725835,75.887648,22.765835,75.927648,stormy,high,1,buffet,motorcycle,0.0,no,metropolitian,14,INDO,5,4,2022,Tuesday,0,12,morning,5.0,6.050486021641428,medium
32.0,4.1,19.003517,72.82765,19.073517,72.89765,cloudy,low,0,snack,motorcycle,1.0,no,urban,37,MUM,27,3,2022,Sunday,1,23,night,15.0,10.710903359654202,long
21.0,4.0,,,,,windy,jam,0,meal,motorcycle,1.0,no,urban,31,VAD,2,3,2022,Wednesday,0,21,night,5.0,,
25.0,4.6,30.893081,75.821495,30.943081,75.871495,sandstorms,low,1,snack,scooter,0.0,no,metropolitian,12,LUDH,11,2,2022,Friday,0,0,,5.0,7.325368489857699,medium
21.0,4.7,12.299524,76.64262,12.359524,76.70262,sandstorms,medium,1,buffet,scooter,1.0,no,metropolitian,25,MYS,5,4,2022,Tuesday,0,18,evening,10.0,9.327028546829316,medium
31.0,4.6,26.956431,75.776649,26.966431,75.786649,cloudy,low,2,buffet,scooter,1.0,no,urban,19,JAP,3,3,2022,Thursday,0,8,morning,10.0,1.4895293820617894,short
36.0,4.9,21.157735,72.768778,21.167735,72.778778,stormy,low,1,meal,motorcycle,0.0,no,metropolitian,22,SUR,30,3,2022,Wednesday,0,10,morning,10.0,1.5204319193295497,short
37.0,4.9,23.333017,85.3172,23.353017,85.3372,windy,low,1,buffet,motorcycle,1.0,no,metropolitian,28,RANCHI,19,3,2022,Saturday,1,8,morning,5.0,3.0190991967411747,short
29.0,4.8,18.536562,73.896485,18.596562,73.956485,sandstorms,low,1,drinks,motorcycle,0.0,no,metropolitian,18,PUNE,5,4,2022,Tuesday,0,22,night,15.0,9.19295116708344,medium
26.0,5.0,17.450851,78.379347,17.580851,78.509347,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,40,HYD,29,3,2022,Tuesday,0,20,evening,15.0,19.97462742500737,very_long
29.0,4.7,22.310329,73.169083,22.340329,73.199083,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,27,VAD,26,3,2022,Saturday,1,18,evening,5.0,4.544230975252655,short
29.0,4.8,11.025083,77.015393,11.075083,77.065393,windy,low,1,drinks,motorcycle,1.0,no,metropolitian,18,COIMB,24,3,2022,Thursday,0,22,night,5.0,7.790122649763986,medium
28.0,4.6,17.41233,78.449654,17.50233,78.539654,fog,low,1,drinks,motorcycle,0.0,no,metropolitian,25,HYD,8,3,2022,Tuesday,0,22,night,10.0,13.830709083522443,long
29.0,4.8,22.753839,75.897429,22.863838,76.007429,stormy,medium,1,drinks,scooter,0.0,no,metropolitian,19,INDO,10,3,2022,Thursday,0,18,evening,10.0,16.635223376953338,very_long
39.0,4.8,12.3085,76.665808,12.3585,76.715808,sandstorms,jam,2,buffet,electric_scooter,0.0,no,metropolitian,26,MYS,11,3,2022,Friday,0,21,night,10.0,7.772466272035551,medium
30.0,4.6,26.902328,75.794257,26.942328,75.834257,fog,high,1,snack,scooter,1.0,no,metropolitian,28,JAP,1,3,2022,Tuesday,0,14,afternoon,5.0,5.959032639454782,medium
34.0,3.5,13.02978,80.208812,13.09978,80.278812,fog,low,2,meal,scooter,0.0,no,metropolitian,39,CHEN,20,3,2022,Sunday,1,23,night,5.0,10.866202682035913,long
24.0,4.8,11.003681,76.975525,11.033681,77.005525,windy,jam,2,meal,scooter,1.0,no,metropolitian,26,COIMB,30,3,2022,Wednesday,0,22,night,10.0,4.674318760489487,short
34.0,4.7,11.022298,76.998349,11.042298,77.018349,sunny,low,2,meal,scooter,0.0,no,urban,10,COIMB,15,3,2022,Tuesday,0,9,morning,15.0,3.1161417126181274,short
22.0,4.8,22.310526,73.170937,22.400526,73.260937,stormy,low,2,drinks,scooter,0.0,no,metropolitian,13,VAD,23,3,2022,Wednesday,0,23,night,-1425.0,13.631330662170873,long
30.0,4.3,26.88842,75.800689,26.95842,75.870689,stormy,medium,2,drinks,scooter,2.0,no,metropolitian,34,JAP,31,3,2022,Thursday,0,18,evening,5.0,10.428262034058305,long
21.0,4.8,26.910262,75.783013,26.980262,75.853013,windy,jam,2,drinks,scooter,0.0,no,urban,23,JAP,6,3,2022,Sunday,1,20,evening,5.0,10.42736760615815,long
22.0,4.5,10.027364,76.308258,10.037364,76.318258,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,16,KOC,17,2,2022,Thursday,0,10,morning,5.0,1.5605576364539593,short
30.0,4.5,12.98041,77.640489,13.06041,77.720489,stormy,jam,1,drinks,scooter,1.0,no,metropolitian,30,BANG,27,3,2022,Sunday,1,19,evening,5.0,12.41960204102968,long
36.0,4.6,,,,,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,25,VAD,28,3,2022,Monday,0,20,evening,10.0,,
30.0,4.9,26.891191,75.802083,26.951191,75.862083,sunny,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,JAP,15,3,2022,Tuesday,0,17,afternoon,15.0,8.938588654178497,medium
37.0,3.7,13.026279,80.174568,13.096279,80.244568,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,32,CHEN,6,3,2022,Sunday,1,20,evening,10.0,10.866277692518308,long
20.0,4.8,,,,,sandstorms,high,2,buffet,scooter,1.0,no,urban,26,AURG,17,2,2022,Thursday,0,11,morning,15.0,,
37.0,5.0,22.725835,75.887648,22.745835,75.907648,cloudy,low,2,buffet,electric_scooter,0.0,no,metropolitian,17,INDO,19,3,2022,Saturday,1,10,morning,5.0,3.025344768407918,short
31.0,4.9,21.173343,72.792731,21.193343,72.812731,fog,high,1,snack,scooter,1.0,no,metropolitian,30,SUR,5,3,2022,Saturday,1,11,morning,10.0,3.040666798077057,short
33.0,4.6,26.914142,75.805704,27.024142,75.915704,fog,medium,2,buffet,motorcycle,1.0,no,metropolitian,30,JAP,23,3,2022,Wednesday,0,18,evening,5.0,16.384324359677578,very_long
29.0,4.8,23.354422,85.3329,23.374422,85.3529,sunny,low,0,buffet,motorcycle,1.0,no,urban,15,RANCHI,3,3,2022,Thursday,0,10,morning,15.0,3.0188764660307563,short
22.0,5.0,12.975377,77.696664,13.085377,77.806664,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,35,BANG,16,3,2022,Wednesday,0,21,night,15.0,17.07661742698135,very_long
22.0,4.6,19.065838,72.832658,19.115838,72.882658,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,21,MUM,7,3,2022,Monday,0,18,evening,10.0,7.6495063183287915,medium
25.0,4.8,26.921411,75.793604,26.941411,75.813604,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,19,JAP,21,3,2022,Monday,0,10,morning,15.0,2.979410112022739,short
28.0,4.8,12.316967,76.603067,12.346967,76.633067,windy,jam,0,buffet,motorcycle,,no,metropolitian,24,MYS,13,3,2022,Sunday,1,20,evening,15.0,4.663493139918665,short
23.0,4.9,26.846156,75.8023,26.886156,75.8423,sandstorms,high,1,meal,motorcycle,0.0,no,urban,18,JAP,11,3,2022,Friday,0,15,afternoon,15.0,5.960345509794304,medium
29.0,4.6,13.005801,80.250744,13.095801,80.340744,stormy,jam,0,buffet,motorcycle,0.0,no,metropolitian,30,CHEN,25,3,2022,Friday,0,22,night,10.0,13.97121661678327,long
26.0,4.9,11.02091,76.940432,11.11091,77.030432,fog,low,0,meal,motorcycle,1.0,no,metropolitian,21,COIMB,8,3,2022,Tuesday,0,22,night,10.0,14.021848812228344,long
27.0,4.6,23.371292,85.327872,23.411292,85.367872,sandstorms,medium,1,snack,scooter,0.0,no,metropolitian,28,RANCHI,11,3,2022,Friday,0,16,afternoon,15.0,6.037193175494637,medium
29.0,4.6,23.359194,85.325447,23.409194,85.375447,sandstorms,low,2,drinks,electric_scooter,0.0,no,metropolitian,18,RANCHI,26,3,2022,Saturday,1,23,night,15.0,7.546676276224336,medium
36.0,4.8,23.233219,77.433571,23.303219,77.503571,sandstorms,low,2,meal,motorcycle,1.0,no,metropolitian,28,BHP,18,2,2022,Friday,0,0,,10.0,10.569566051096942,long
34.0,4.7,22.745049,75.892471,22.815049,75.962471,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,42,INDO,31,3,2022,Thursday,0,22,night,15.0,10.58713106938149,long
20.0,4.7,12.933284,77.615428,12.993284,77.675428,stormy,medium,0,buffet,motorcycle,0.0,no,metropolitian,17,BANG,26,3,2022,Saturday,1,18,evening,15.0,9.315745361545886,medium
34.0,4.5,12.304569,76.643622,12.374569,76.713622,fog,low,2,snack,scooter,0.0,no,metropolitian,26,MYS,25,3,2022,Friday,0,23,night,15.0,10.881329493408392,long
34.0,4.6,19.866969,75.318894,19.916969,75.368894,sandstorms,medium,1,meal,scooter,1.0,no,metropolitian,31,AURG,17,2,2022,Thursday,0,17,afternoon,15.0,7.631714121877215,medium
38.0,4.8,12.334022,76.618203,12.444022,76.728203,sunny,medium,2,meal,motorcycle,0.0,no,urban,18,MYS,2,4,2022,Saturday,1,17,afternoon,15.0,17.097651549864548,very_long
35.0,4.8,26.913987,75.752891,26.973987,75.812891,windy,jam,2,buffet,scooter,0.0,no,metropolitian,33,JAP,7,3,2022,Monday,0,21,night,15.0,8.937788557678179,medium
29.0,5.0,19.1093,72.825451,19.2393,72.955451,windy,jam,2,drinks,motorcycle,0.0,no,urban,28,MUM,2,3,2022,Wednesday,0,20,evening,10.0,19.8839743283605,very_long
27.0,5.0,30.893081,75.821495,30.943081,75.871495,cloudy,medium,1,meal,scooter,1.0,no,urban,11,LUDH,17,2,2022,Thursday,0,18,evening,10.0,7.325368489857699,medium
20.0,4.9,11.022298,76.998349,11.102298,77.078349,fog,medium,2,snack,electric_scooter,1.0,no,metropolitian,36,COIMB,6,4,2022,Wednesday,0,17,afternoon,5.0,12.463941144204773,long
34.0,4.0,19.12663,72.829976,19.16663,72.869976,windy,high,0,buffet,motorcycle,0.0,no,metropolitian,45,MUM,28,3,2022,Monday,0,12,morning,5.0,6.1186308844114,medium
29.0,4.6,12.326356,76.619103,12.366356,76.659103,windy,high,2,snack,motorcycle,0.0,no,metropolitian,12,MYS,11,3,2022,Friday,0,14,afternoon,10.0,6.217824017922212,medium
30.0,4.5,11.006686,76.951736,11.096686,77.041736,sunny,jam,1,buffet,scooter,0.0,no,metropolitian,24,COIMB,29,3,2022,Tuesday,0,22,night,15.0,14.022182614282947,long
29.0,4.9,18.536718,73.830327,18.596719,73.890327,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,12,PUNE,26,3,2022,Saturday,1,23,night,5.0,9.19302787417212,medium
20.0,4.5,,,,,fog,high,0,buffet,motorcycle,0.0,no,metropolitian,24,DEH,15,2,2022,Tuesday,0,15,afternoon,10.0,,
28.0,4.5,,,,,sandstorms,low,2,meal,scooter,1.0,no,metropolitian,18,VAD,1,4,2022,Friday,0,10,morning,5.0,,
21.0,4.9,17.410371,78.437225,17.480371,78.507225,windy,low,2,drinks,electric_scooter,1.0,no,metropolitian,18,HYD,14,3,2022,Monday,0,23,night,10.0,10.75755477315807,long
25.0,2.6,11.024839,77.007003,11.154839,77.137003,sunny,low,2,buffet,scooter,1.0,no,metropolitian,34,COIMB,14,3,2022,Monday,0,22,night,5.0,20.252967850083056,very_long
36.0,5.0,19.12663,72.829976,19.18663,72.889976,windy,jam,0,drinks,motorcycle,1.0,no,metropolitian,34,MUM,11,3,2022,Friday,0,20,evening,15.0,9.177683834695673,medium
37.0,4.3,22.745049,75.892471,22.835049,75.982471,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,42,INDO,31,3,2022,Thursday,0,19,evening,5.0,13.611566722125085,long
39.0,4.6,10.96185,76.971082,11.04185,77.051082,stormy,low,1,snack,scooter,1.0,no,metropolitian,15,COIMB,27,3,2022,Sunday,1,23,night,-1430.0,12.465199139446781,long
34.0,4.6,11.001753,76.986241,11.081753,77.066241,fog,medium,2,buffet,scooter,1.0,no,metropolitian,43,COIMB,25,3,2022,Friday,0,17,afternoon,15.0,12.464369459117805,long
34.0,4.7,12.321214,76.621094,12.341214,76.641094,sunny,low,1,meal,motorcycle,0.0,no,metropolitian,16,MYS,24,3,2022,Thursday,0,9,morning,15.0,3.1089998000385433,short
33.0,4.9,12.978453,77.643685,13.088453,77.753685,stormy,low,1,buffet,motorcycle,1.0,no,urban,15,BANG,25,3,2022,Friday,0,22,night,15.0,17.076514098174254,very_long
32.0,4.9,26.910262,75.783013,27.040262,75.913013,sunny,medium,1,meal,scooter,1.0,no,urban,24,JAP,18,3,2022,Friday,0,19,evening,5.0,19.362825446415226,very_long
24.0,4.6,11.001852,76.976268,11.051852,77.026268,sandstorms,jam,0,meal,motorcycle,0.0,no,,27,COIMB,19,3,2022,Saturday,1,21,night,10.0,7.79042498486729,medium
36.0,4.7,11.003681,76.975525,11.083681,77.055525,windy,low,2,buffet,scooter,1.0,no,urban,20,COIMB,29,3,2022,Tuesday,0,22,night,15.0,12.464329297636581,long
28.0,4.6,26.766536,75.837333,26.876536,75.947333,sandstorms,jam,2,snack,scooter,1.0,no,urban,25,JAP,6,4,2022,Wednesday,0,20,evening,5.0,16.3938118808,very_long
36.0,4.3,22.310526,73.170937,22.340526,73.200937,windy,medium,2,snack,scooter,1.0,no,metropolitian,34,VAD,24,3,2022,Thursday,0,18,evening,5.0,4.544228016639666,short
22.0,4.6,,,,,stormy,low,1,snack,scooter,1.0,no,urban,11,VAD,17,3,2022,Thursday,0,8,morning,5.0,,
31.0,4.9,,,,,sunny,jam,1,drinks,motorcycle,1.0,no,metropolitian,30,VAD,8,3,2022,Tuesday,0,21,night,5.0,,
20.0,4.8,11.000762,76.981876,11.050762,77.031876,sunny,jam,2,meal,scooter,1.0,no,urban,14,COIMB,1,3,2022,Tuesday,0,20,evening,10.0,7.790439155314363,medium
37.0,4.8,22.753839,75.897429,22.843839,75.987429,cloudy,medium,2,buffet,motorcycle,2.0,no,metropolitian,44,INDO,14,3,2022,Monday,0,17,afternoon,5.0,13.61116354777465,long
39.0,4.8,18.636215,73.751081,18.666215,73.781081,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,33,PUNE,13,3,2022,Sunday,1,19,evening,10.0,4.595393825646015,short
